FECHA,Calle,Carrera,Descripcion,Origen,Destino,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
30082018,100,11,cicloruta,Norte,Sur,06:00,7,57,7,6,0,0,5,27,0,
30082018,100,11,cicloruta,Norte,Sur,06:15,1,70,9,3,0,1,5,68,0,
30082018,100,11,cicloruta,Norte,Sur,06:30,0,24,3,1,0,0,0,25,0,
30082018,100,11,cicloruta,Norte,Sur,06:45,0,8,0,0,0,0,0,1,0,
30082018,100,11,cicloruta,Norte,Sur,07:00,1,22,0,0,0,0,0,0,0,
30082018,100,11,cicloruta,Norte,Sur,07:15,35,74,4,4,0,0,0,12,0,
30082018,100,11,cicloruta,Norte,Sur,07:30,71,69,12,9,0,3,0,63,0,
30082018,100,11,cicloruta,Norte,Sur,07:45,31,93,6,21,0,0,1,132,0,
30082018,100,11,cicloruta,Norte,Sur,08:00,2,91,9,18,0,2,1,128,0,
30082018,100,11,cicloruta,Norte,Sur,08:15,2,77,16,9,1,2,1,131,0,
30082018,100,11,cicloruta,Norte,Sur,08:30,1,90,13,12,0,3,0,103,0,
30082018,100,11,cicloruta,Norte,Sur,08:45,5,85,13,10,1,0,1,94,0,
30082018,100,11,cicloruta,Norte,Sur,09:00,3,76,9,14,0,2,3,64,0,
30082018,100,11,cicloruta,Norte,Sur,09:15,3,86,7,5,0,1,2,66,0,
30082018,100,11,cicloruta,Norte,Sur,09:30,4,76,11,13,0,0,2,54,0,
30082018,100,11,cicloruta,Norte,Sur,09:45,0,70,9,11,0,2,2,51,0,
30082018,100,11,cicloruta,Norte,Sur,10:00,1,75,9,10,0,0,2,34,0,
30082018,100,11,cicloruta,Norte,Sur,10:15,1,71,20,12,0,2,2,36,0,
30082018,100,11,cicloruta,Norte,Sur,10:30,1,84,5,17,0,1,5,37,0,
30082018,100,11,cicloruta,Norte,Sur,10:45,5,60,9,8,0,1,2,27,0,
30082018,100,11,cicloruta,Norte,Sur,11:00,3,59,6,12,0,2,4,19,0,
30082018,100,11,cicloruta,Norte,Sur,11:15,1,68,14,12,0,3,4,30,0,
30082018,100,11,cicloruta,Norte,Sur,11:30,2,76,11,9,0,0,2,22,0,
30082018,100,11,cicloruta,Norte,Sur,11:45,1,80,6,12,0,3,4,29,0,
